ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES,TIMESTAMP
120,CAO819,819,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Balikumbat,Balikumbat,5.9,10.383,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO821,821,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Nord-Ouest,Boyo,Belo,Oku,6.25,10.433,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",2,1622068184
120,CAO822,822,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Manyu,Akwaya,Akwaya,6.381,9.511,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO823,823,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Meme,Kumba 2,Ikiliwindi,4.732,9.488,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",3,1622068184
120,CAO824,824,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.692,9.21,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",2,1622068184
120,CAO825,825,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Tombel,Tombel,4.747,9.671,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO826,826,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Manyu,Eyumodjock,Eyumojock,5.769,8.981,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO827,827,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Lebialem,Fontem,Fontem,5.468,9.882,2,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO828,828,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.29,9.41,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO829,829,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bafut,Bafut,6.083,10.1,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO830,830,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Ekona Mbenge,4.228,9.337,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO831,831,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Nord-Ouest,Momo,Batibo,Ashong,5.816,9.94,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO832,832,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Ndop,5.988,10.439,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO833,833,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Nord-Ouest,Donga-Mantung,Ndu,Ndu,6.426,10.795,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO811,811,2017-10-01,2017,1,Strategic developments,Arrests,Police Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,AFP,International,"Arrests: Police maintained a tight grip in English-speaking Cameroon on Monday a day after the anglophone minority declared symbolic independence. In Buea, police carried out overnight arrests in one of the city's districts, and left with individuals who were in handcuffs.",0,1622068184
120,CAO816,816,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),Ambazonia Liberation Movement,6,16,Middle Africa,Cameroon,Nord-Ouest,Bui,Kumbo,Kumbo,6.2,10.667,1,Amnesty International,Other,"In Kumbo, soldiers shot and wounded two demonstrators around midday who had raised the blue and white flag of the Ambazonia separatist movement in the town. Later in the day, a man was killed later attempting to do the same at the local chief's palace.",1,1622068184
120,CAO820,820,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Sud-Ouest,Fako,Limbe 1,Limbe,4.01,9.207,1,Cameroon Post,National,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",1,1622068184
120,CAO812,812,2017-10-01,2017,1,Protests,Excessive force against protesters,Police Forces of Cameroon (1982-),,1,Protesters (Cameroon),Catholic Christian Group (Cameroon),6,16,Middle Africa,Cameroon,Nord-Ouest,Mezam,Tubah,Bamessing,5.979,10.361,1,AFP,International,"Catholic bishops have denounced the 'barbarism' and 'irresponsible use' of force against demonstrators in Cameroon's English-speaking regions last weekend. 'In Bamesing, in the archdiocese of Bamenda, some young men were caught and shot on the legs,' they added, adding that many people were arrested and 'taken away to where we do not know.'",0,1622068184
120,CAO815,815,2017-10-01,2017,1,Protests,Excessive force against protesters,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Protesters (Cameroon),,6,16,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,2,Amnesty International,Other,"A total of 38 identified demonstrators were killed as a result of live bullets by the defence and security forces in North-West and South-West regions of Cameroon in independence protests. 4 fatalities recorded on 28 September, remaining 34 fatalities divided between events on 1 October in Mamfe, Balikumbat, Limbe, Oku, Akwaya, Ikiliwindi, Kumba, Tombel, Eyumojock, Fontem, Muyuka, Bafut, Ekona Mbenge, Ashong, Ndop, Ndu, Bamenda, Kumbo and Beau. REDHAC reported 100 fatalities.",4,1622068184
120,CAO834,834,2017-10-02,2017,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Cameroon),,3,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,13,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,AFP,International,"Detonation: A home-made device exploded overnight near a police station in Cameroon's restless English-speaking region, where separatist leaders have launched a campaign for independence. The bomb detonated near a police unit called the Mobile Intervention Group in Bamenda. Another device nearby was safely defused by police. There was no claim of responsibility by late afternoon.",0,1622068184
120,CAO839,839,2017-10-07,2017,2,Strategic developments,Arrests,Police Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,PANAPRESS,Regional,"Arrests: between 06/10 and 08/10, hundreds of arbitrary arrests were perpetrated by police forces in Bamenda and Buea, in the aftermath of October, 1st demonstrations. 500 people were arrested and transferred to Bafoussam prison.",0,1622068184
120,CAO838,838,2017-10-07,2017,2,Strategic developments,Arrests,Police Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,PANAPRESS,Regional,"Arrests: between 06/10 and 08/10, hundreds of arbitrary arrests were perpetrated by police forces in Bamenda and Buea, in the aftermath of October, 1st demonstrations. 500 people were arrested and transferred to Bafoussam prison.",0,1622068184
